Latitude,Longitude,normalized_km,normalized_corr,normalized_wind_capacity_factor,Mean Correlation,min_distance_to_line_km,avg_capacity_factor
-18.0,126.75,0.6803394625176804,0.9718629563848059,0.29925039099946094,-0.0139099998865276,226.0,0.20935242
-18.0,127.0,0.7086280056577086,0.9745892095604747,0.33250777640004797,-0.0125645807223571,206.0,0.22998704
-18.0,127.25,0.7347949080622348,0.9787095669743631,0.3714331562868893,-0.0105311643553986,187.5,0.25413838
-18.0,127.5,0.7579915134370581,0.9916190165314226,0.3706654904579911,-0.0041602883898165,171.1,0.25366208
-18.0,127.75,0.7772277227722773,0.9914420487869738,0.35158623049713367,0.0042476228299728,157.5,0.24182431
-18.0,128.0,0.7912305516265912,0.9822623575165245,0.30429738686326196,0.0087778449922639,147.6,0.21248384
-18.0,128.25,0.7991513437057991,0.9959520042708202,0.2863382936623092,0.0020219379259894,142.0,0.20134108
-18.0,128.5,0.8007072135785007,0.9799557512750828,0.34672803239776084,-0.0099161663591595,140.9,0.23881003
-18.0,128.75,0.7950495049504951,0.9664996523761199,0.4446025567072555,-0.0165568164261501,144.9,0.2995365
-18.0,129.0,0.783026874115983,0.9605086537833705,0.4644297066000542,-0.0195134032872461,153.4,0.3118383
-18.0,129.25,0.7656294200848657,0.9539236154909714,0.4665416337864845,-0.0227631516211355,165.7,0.31314865
-18.0,129.5,0.7439886845827439,0.954694007935487,0.46947694422298675,-0.0223829592134626,181.0,0.31496987
-18.0,129.75,0.718953323903819,0.9475112306988572,0.46000767420846306,-0.025927694615287,198.7,0.30909464
-18.0,130.0,0.6913719943422914,0.9442880152688236,0.45105894383861556,-0.0275183670621897,218.2,0.30354238
-18.0,130.25,0.6618104667609619,0.9457765874796978,0.395222996221424,-0.0267837494567391,239.1,0.26889884
-18.0,130.5,0.6306930693069306,0.9575793393237245,0.37041135325895547,-0.0209590341798805,261.1,0.2535044
-18.0,130.75,0.5985855728429985,0.9563483647029839,0.38964836911175604,-0.0215665261252849,283.8,0.26544005
-18.0,131.0,0.5654879773691655,0.9404486958135432,0.4209140299660959,-0.0294130898335771,307.2,0.2848389
-18.0,131.25,0.5548797736916549,0.9286452490430943,0.4379791623678535,-0.0352381480599953,314.7,0.295427
-18.0,131.5,0.5865629420084866,0.9163345731294413,0.45395030246501056,-0.041313526328581,292.3,0.30533633
-18.0,131.75,0.6171145685997171,0.9101378578212809,0.4761621160791255,-0.044371635386432,270.7,0.3191177
-18.0,132.0,0.6465346534653466,0.9010910645896107,0.4892801760790421,-0.0488362717220471,249.9,0.32725683
-18.0,132.25,0.6742574257425742,0.8998044032584497,0.49062405062196385,-0.0494712453291174,230.3,0.32809064
-18.0,132.5,0.6998585572842999,0.8957185234543161,0.4596827660529989,-0.0514876468284499,212.2,0.30889305
-18.0,132.75,0.7229137199434229,0.8963703299764428,0.43829473862084173,-0.0511659771486024,195.9,0.2956228
-18.0,133.0,0.7425742574257426,0.896739238831194,0.43221017703373277,-0.0509839188396221,182.0,0.29184762
-18.0,133.25,0.7581329561527581,0.8977572713765927,0.44718899259972394,-0.0504815148411407,171.0,0.30114126
-18.0,133.5,0.7685997171145686,0.9049035696793553,0.46330117497419965,-0.0469547819700979,163.6,0.3111381
-18.0,133.75,0.7735502121640736,0.9037833305177426,0.467012177642766,-0.0475076254293699,160.1,0.3134406
-18.0,134.0,0.7743988684582744,0.9129166352126342,0.44352866264512053,-0.0430002952670855,159.5,0.2988702
-18.0,134.25,0.7743988684582744,0.9202741730242621,0.43366750107843105,-0.0393693146739332,159.5,0.29275182
-18.0,134.5,0.7704384724186704,0.9321796807873309,0.4375008338675377,-0.0334938888526743,162.3,0.29513022
-18.0,134.75,0.7605374823196606,0.929158279540284,0.42991249824793126,-0.0349849650215002,169.3,0.29042202
-18.0,135.0,0.7455445544554455,0.9210184283206901,0.4370255031804526,-0.0390020210756033,179.9,0.2948353
-18.0,135.25,0.7263083451202264,0.9095448567501434,0.43906975392733755,-0.0446642842910174,193.5,0.29610366
-18.0,135.5,0.7036775106082036,0.898664989282115,0.43383710316781793,-0.0500335516524501,209.5,0.29285705
-18.0,135.75,0.6782178217821782,0.8926725783669619,0.44076793453611424,-0.0529908355015019,227.5,0.2971573
-18.0,136.0,0.6506364922206507,0.884269515936065,0.4333112770567995,-0.0571377875649237,247.0,0.2925308
-18.0,136.25,0.6281471004243282,0.8872647563585392,0.4615667304956977,-0.0556596218899011,262.9,0.31006196
-18.0,136.5,0.6633663366336633,0.8912286683062683,0.46092371567500223,-0.0537034121192326,238.0,0.309663
-18.0,136.75,0.6983026874115983,0.8992227651251552,0.4742402438046071,-0.0497582865687685,213.3,0.31792527
-18.0,137.0,0.7323903818953323,0.9035117045575078,0.45250530813601897,-0.0476416741580968,189.2,0.30443978
-18.0,137.25,0.7654879773691654,0.9062345217732412,0.4228468136360828,-0.0462979506568184,165.8,0.2860381
-18.0,137.5,0.7973125884016973,0.9117443925920629,0.3753541025852525,-0.0435788026855637,143.3,0.25657114
-18.0,137.75,0.8267326732673268,0.9125927778874274,0.34939964809089535,-0.0431601204277415,122.5,0.24046764
-18.0,138.0,0.8524752475247525,0.9125184023963917,0.3534019866301978,-0.0431968250932792,104.3,0.2429509
-18.0,138.25,0.8725601131541726,0.9127710449785527,0.33875255982224134,-0.0430721447536987,90.1,0.23386163
-18.0,138.5,0.8835926449787836,0.9141179314207046,0.306569503650226,-0.0424074497622703,82.3,0.21389358
-18.0,138.75,0.8833097595473833,0.913620836349597,0.2724347904786911,-0.0426527685907092,82.5,0.19271462
-18.0,139.0,0.8741159830268741,0.9099735349312394,0.2604934849927261,-0.0444527295296124,89.0,0.18530561
-18.0,139.25,0.856011315417256,0.9025327596401536,0.29070562402107897,-0.0481247882225683,101.8,0.2040508
-18.0,139.5,0.8315417256011315,0.8993354558734876,0.3680158748458233,-0.0497026731379308,119.1,0.25201812
-18.0,139.75,0.8028288543140029,0.8997184148749582,0.3720440332603703,-0.0495136810134031,139.4,0.2545174
-18.0,140.0,0.8359264497878359,0.8973559359818183,0.3931580992447086,-0.050679575804887,116.0,0.26761767
-18.0,140.25,0.8712871287128713,0.8946706103623234,0.4319190345703019,-0.0520047970215923,91.0,0.29166698
-18.0,140.5,0.9060820367751061,0.8915025590117428,0.43240419679540143,-0.0535682457277462,66.4,0.291968
-18.0,140.75,0.9393210749646393,0.8967816136053808,0.3776867880932957,-0.0509630066830487,42.9,0.25801846
-18.0,141.0,0.9691654879773691,0.9026953356393831,0.3159727734218495,-0.0480445561784758,21.8,0.21972786
-18.0,141.25,0.984016973125884,0.916384469928469,0.2995450792634873,-0.0412889020162678,11.3,0.20953526
-18.0,141.5,0.9966053748231966,0.9295514639835629,0.3066641281742961,-0.0347909265918479,2.4,0.21395229
-18.0,141.75,0.9910891089108911,0.947844608064449,0.30780792285998626,-0.02576317126853,6.3,0.21466196
-18.0,142.0,0.9947666195190947,0.9712181770341701,0.31296519312230336,-0.0142282016231634,3.7,0.2178618
-18.0,142.25,0.9735502121640736,0.9962718494861669,0.3215227249828287,-0.0018640927610076,18.7,0.22317134
-18.0,142.5,0.9613861386138614,0.9838888631851366,0.3229544225595876,0.0079751565564601,27.3,0.22405964
-18.0,142.75,0.9653465346534653,0.9578601183746627,0.31383924908633826,0.0208204683565002,24.5,0.21840411
-18.0,143.0,0.9674681753889675,0.931656482373011,0.3085256896041423,0.0337520898075863,23.0,0.2151073
-18.0,143.25,0.9591230551626592,0.9278273216815738,0.3059246353428557,0.0356417991797484,28.9,0.21349347
-18.0,143.5,0.9509193776520509,0.9422417812954114,0.34140270730449845,0.0285281934520407,34.7,0.23550592
-18.0,143.75,0.9381895332390382,0.963660377066836,0.371117612268452,0.0179580125614025,43.7,0.2539426
-18.0,144.0,0.9123055162659123,0.9723372479499943,0.3429677592181943,0.0136759346988539,62.0,0.23647696
-18.0,144.25,0.886987270155587,0.9703704206303568,0.3656897329516062,0.014646573519955,79.9,0.25057486
-18.0,144.5,0.8953323903818953,0.9835682212367066,0.4407055606801865,0.0081333949130826,74.0,0.2971186
-18.0,144.75,0.924893917963225,0.996538524924646,0.39645793409969066,0.0017324871387765,53.1,0.26966506
-18.0,145.0,0.9471004243281471,0.9955367852853718,0.30086397202948706,0.002226850509067,37.4,0.21035357
-18.0,145.25,0.9605374823196605,0.9768110169524727,0.20059064914812094,0.0114681079989254,27.9,0.14813876
-18.0,145.5,0.9974540311173975,0.955500619410386,0.07425549203654931,0.0219848925386378,1.8,0.069753826
-18.0,145.75,0.9817538896746818,0.9613954902924248,0.0023521503415842187,0.0190757451689846,12.9,0.025141235
-18.0,146.0,0.9882602545968883,0.9747691242368953,0.024825353928679843,0.0124757919569804,8.3,0.039084785
-18.25,122.25,0.5297029702970297,0.9321722240781622,0.38487016105035976,0.0334975687748131,332.5,0.2624754
-18.25,122.5,0.503111739745403,0.9309853323640835,0.40455264227886717,0.0340833055919834,351.3,0.27468744
-18.25,122.75,0.4752475247524752,0.9379383168205487,0.46135114581949893,0.0306519740416357,371.0,0.3099282
-18.25,123.0,0.4462517680339463,0.9408203652879723,0.5110392231916788,0.0292296691453971,391.5,0.34075728
-18.25,123.25,0.4171145685997171,0.9408004105038761,0.5510716664934973,0.0292395169281267,412.1,0.3655955
-18.25,123.5,0.38712871287128714,0.9456689404684305,0.5208414116475572,0.0268368737788737,433.3,0.34683907
-18.25,123.75,0.35629420084865626,0.9573841080617245,0.49277714132985134,0.0210553817545241,455.1,0.32942653
-18.25,124.0,0.32489391796322487,0.9615584461527431,0.4899841947872534,0.0189953256616025,477.3,0.32769364
-18.25,124.25,0.3308345120226308,0.9628715371881166,0.48986805370047953,0.0183473088673227,473.1,0.32762158
-18.25,124.5,0.3657708628005658,0.9710550639251279,0.4837870056794151,0.0143086987335534,448.4,0.32384858
-18.25,124.75,0.4004243281471005,0.9852703139166581,0.4684792848736523,0.0072934039205955,423.9,0.31435087
-18.25,125.0,0.43479490806223475,0.9974591034052086,0.48771178788933156,-0.0012781771939314,399.6,0.32628372
-18.25,125.25,0.4685997171145686,0.9847525400317685,0.476357022290943,-0.0075489278439254,375.7,0.31923863
-18.25,125.5,0.5018387553041019,0.9781800807858139,0.4383695711306795,-0.0107924683573877,352.2,0.29566923
-18.25,125.75,0.5343705799151344,0.9695512952373733,0.422172853646555,-0.0150508158740454,329.2,0.28561994
-18.25,126.0,0.5661951909476662,0.9615968578812621,0.4218033812245171,-0.0189763692872864,306.7,0.2853907
-18.25,126.25,0.5970297029702971,0.9641174815656582,0.38431621029370994,-0.0177324292743356,284.9,0.2621317
-18.25,126.5,0.6265912305516266,0.9685984557705598,0.3195053094995405,-0.015521046772067,264.0,0.22191963
-18.25,126.75,0.6545968882602546,0.9725153205445765,0.31094253952449924,-0.0135880550097984,244.2,0.21660684
-18.25,127.0,0.6807637906647808,0.9714585768348254,0.33922450588148545,-0.0141095631556319,225.7,0.23415445
-18.25,127.25,0.7043847241867044,0.9795734495000835,0.37856717814657587,-0.0101048341392362,209.0,0.2585647
-18.25,127.5,0.7248939179632249,0.9935651866570537,0.3907550618293982,-0.0031998439941422,194.5,0.2661267
-18.25,127.75,0.7415841584158416,0.9936101434209814,0.3697540101803996,0.0031776576131094,182.7,0.25309655
-18.25,128.0,0.7536067892503536,0.985249570718445,0.34142881729070074,0.0073036407895155,174.2,0.23552212
-18.25,128.25,0.7603960396039604,0.9965634485791965,0.3387505129282613,0.0017201871943793,169.4,0.23386036
-18.25,128.5,0.7615275813295616,0.9788546892399628,0.3898159565417137,-0.0104595458135008,168.6,0.26554403
-18.25,128.75,0.7568599717114568,0.9681848373618273,0.43269501691332374,-0.0157251694627727,171.9,0.29214844
-18.25,129.0,0.7466760961810467,0.9605048495385595,0.44545898037196613,-0.0195152807005104,179.1,0.30006787
-18.25,129.25,0.7315417256011315,0.9615498888162421,0.44316570160235785,-0.0189995487486677,189.8,0.298645
-18.25,129.5,0.7124469589816125,0.9580135312651815,0.44134609344046516,-0.0207447583509963,203.3,0.29751602
-18.25,129.75,0.68995756718529,0.9545485781189853,0.47837711324195314,-0.0224547295332221,219.2,0.320492
-18.25,130.0,0.6647807637906649,0.944292160698669,0.4724685523025782,-0.0275163212724562,237.0,0.31682602
-18.25,130.25,0.6374823196605375,0.9477809162286738,0.43390286165158665,-0.0257946034983823,256.3,0.29289785
-18.25,130.5,0.6083451202263084,0.9533544816812942,0.4076764764861152,-0.0230440219164371,276.9,0.27662563
-18.25,130.75,0.578076379066478,0.9514094216558642,0.4165414453755347,-0.0240039184722783,298.3,0.28212592
-18.25,131.0,0.5465346534653466,0.9412480181332387,0.4374263881723103,-0.0290186203921967,320.6,0.29508403
-18.25,131.25,0.5738330975954737,0.9242112549020974,0.45203455475515697,-0.0374263456728797,301.3,0.3041477
-18.25,131.5,0.606930693069307,0.9144021864702597,0.4572790033602939,-0.0422671685167144,277.9,0.30740163
-18.25,131.75,0.6391796322489391,0.8973884188972338,0.4735253298182028,-0.0506635453285915,255.1,0.3174817
-18.25,132.0,0.6704384724186705,0.8932363885392155,0.4780183426908031,-0.0527125924470878,233.0,0.3202694
-18.25,132.25,0.7002828854314003,0.8871622050289053,0.4731143070600973,-0.0557102314684362,211.9,0.31722668
-18.25,132.5,0.7282885431400283,0.8858250787318714,0.48601928056150756,-0.0563701097809133,192.1,0.3252336
-18.25,132.75,0.7538896746817538,0.8865534688219784,0.49057482846278994,-0.0560106457388471,174.0,0.3280601
-18.25,133.0,0.7762376237623763,0.8876516895266517,0.4876458843500839,-0.0554686684948613,158.2,0.32624283
-18.25,133.25,0.7943422913719943,0.8914537967134449,0.49782283169434227,-0.0535923101584471,145.4,0.33255714
-18.25,133.5,0.8067892503536068,0.8919930768126721,0.5043734081833358,-0.0533261728140392,136.6,0.33662146
-18.25,133.75,0.8125884016973126,0.8914427599619272,0.5044356853356109,-0.0535977568488479,132.5,0.3366601
-18.25,134.0,0.8134370579915134,0.890596312123791,0.4674670393900506,-0.0540154829621315,131.9,0.31372282
-18.25,134.25,0.8135785007072136,0.9045453130076115,0.424071178581665,-0.0471315833751023,131.8,0.28679776
-18.25,134.5,0.8086280056577086,0.910999193227595,0.41492618814886356,-0.0439465621860498,135.3,0.28112373
-18.25,134.75,0.7970297029702971,0.9166188724556437,0.4279142784396843,-0.0411732232322849,143.5,0.28918222
-18.25,135.0,0.7796322489391796,0.9130232681804212,0.43511670201631075,-0.0429476713803264,155.8,0.29365098
-18.25,135.25,0.7577086280056577,0.9024279659427983,0.44217634264987177,-0.0481765044204491,171.3,0.29803115
-18.25,135.5,0.7323903818953323,0.8973319992290636,0.4486629496726695,-0.0506913887084616,189.2,0.30205578
-18.25,135.75,0.7045261669024045,0.889260269806924,0.44377628846488104,-0.0546748263251391,208.9,0.29902384
-18.25,136.0,0.6748231966053748,0.8873752290474269,0.4503101996910763,-0.0556051030821566,229.9,0.30307782
-18.25,136.25,0.6437057991513437,0.8859094416416158,0.4598933382565378,-0.0563284762758052,251.9,0.3090237
-18.25,136.5,0.6751060820367751,0.89231014608654,0.5004832458810505,-0.0531696975896401,229.7,0.3342078
-18.25,136.75,0.7111739745403112,0.8979883122322194,0.5057101266559649,-0.0503674950583704,204.2,0.33745083
-18.25,137.0,0.7469589816124469,0.9053018663220425,0.4984059547195268,-0.0467582206452442,178.9,0.33291894
-18.25,137.25,0.7823196605374823,0.9084863256306315,0.4687590324233518,-0.0451866745322366,153.9,0.31452444
-18.25,137.5,0.8166902404526167,0.9106530922263921,0.4308134539446646,-0.0441173647086889,129.6,0.29098102
-18.25,137.75,0.84992927864215,0.9130370183370939,0.4150052756194158,-0.0429408856113219,106.1,0.2811728
-18.25,138.0,0.8806223479490807,0.9126256521593719,0.4012138036173361,-0.0431438968151009,84.4,0.27261585
-18.25,138.25,0.9063649222065063,0.9168214405901913,0.3724080419260361,-0.0410732548754562,66.2,0.25474325
-18.25,138.5,0.922065063649222,0.9190887143374276,0.3225300708146987,-0.0399543442852085,55.1,0.22379635
-18.25,138.75,0.9216407355021217,0.9161420845861998,0.2890442552693925,-0.0414085203582154,55.4,0.20302
-18.25,139.0,0.9093352192362093,0.9106337896211758,0.2712359230628447,-0.0441268906379783,64.1,0.19197078
-18.25,139.25,0.8855728429985855,0.9006831065193658,0.3045667548875823,-0.0490376010082573,80.9,0.21265097
-18.25,139.5,0.856011315417256,0.8949507682034622,0.3833265128784396,-0.0518665377682607,101.8,0.26151764
-18.25,139.75,0.8237623762376238,0.8912149420744027,0.40673243931214803,-0.0537101860812288,124.6,0.2760399
-18.25,140.0,0.8217821782178218,0.8865034120443038,0.4347222639346264,-0.0560353490013984,126.0,0.29340625
-18.25,140.25,0.8548797736916549,0.8837747020088306,0.4646550261106147,-0.0573819806377979,102.6,0.3119781
-18.25,140.5,0.886987270155587,0.8841399023619478,0.46400235704193465,-0.0572017524923597,79.9,0.31157315
-18.25,140.75,0.9151343705799151,0.8869719049725119,0.4077782570804779,-0.0558041454691972,60.0,0.27668878
-18.25,141.0,0.9340876944837341,0.8961601621557196,0.3470594196979493,-0.0512696959874163,46.6,0.23901564
-18.25,141.25,0.9475247524752475,0.9069063704177587,0.32455867168713776,-0.0459663900923693,37.1,0.225055
-18.25,141.5,0.9575671852899575,0.9162063933261994,0.3412806672949159,-0.0413767836831365,30.0,0.2354302
-18.25,141.75,0.9526166902404526,0.9341643651993555,0.324330144838766,-0.0325144374698755,33.5,0.22491321
-18.25,142.0,0.9722772277227723,0.95685095343985,0.3214167377795779,-0.0213184961461506,19.6,0.22310558
-18.25,142.25,0.9939179632248939,0.9860649503390708,0.3436069542446119,-0.0069012469922502,4.3,0.23687355
-18.25,142.5,0.9994342291371995,0.9963587631744981,0.3404831361546394,0.0018212004342959,0.4,0.23493537
-18.25,142.75,0.9958981612446959,0.9810286818025219,0.3361576945947213,0.009386669940293,2.9,0.23225164
-18.25,143.0,0.9937765205091937,0.9518870232060775,0.319912544697919,0.0237682197909418,4.4,0.2221723
-18.25,143.25,0.9963224893917964,0.9369974973312992,0.3329059536896329,0.0311162730224341,2.6,0.23023409
-18.25,143.5,0.9886845827439887,0.9535405965775091,0.3726385511992863,0.0229521733125217,8.0,0.25488627
-18.25,143.75,0.9661951909476661,0.9878099371693876,0.37119154221086553,0.0060400875285267,23.9,0.25398847
-18.25,144.0,0.9405940594059405,0.9995759175354979,0.2903393105850261,-0.0002335191543568,42.0,0.20382352
-18.25,144.25,0.9138613861386139,0.9920577527039874,0.3112669641617004,0.0039437699608416,60.9,0.21680813
-18.25,144.5,0.8947666195190948,0.9768184034682788,0.41725487657259924,0.0114644627175515,74.4,0.28256857
-18.25,144.75,0.8949080622347949,0.9860030628412598,0.36016903424553876,0.0069317887725663,74.3,0.24714953
-18.25,145.0,0.9236209335219236,0.9730089532411261,0.23526521046030127,0.0133444448799959,54.0,0.16965267
-18.25,145.25,0.9603960396039604,0.9517921719256522,0.1528190447631892,0.0238150293578482,28.0,0.11849876
-18.25,145.5,0.9964639321074965,0.9590661583939211,0.09925547180936863,0.0202252817578569,2.5,0.08526512
-18.25,145.75,0.9715700141442716,0.9699286964349221,0.017645099664412214,0.0148645665527077,20.1,0.03462978
